amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,hour_of_day,day_of_week
48150.94,9522.0,57672.94,0.0,0.0,0,1,0,0,0,0,20,1
106999.89,19907.0,0.0,783561.34,890561.23,0,0,1,0,0,0,14,2
34750.26,0.0,0.0,3975232.72,4009982.98,0,0,1,0,0,0,15,2
96847.08,0.0,0.0,678367.26,775214.34,0,0,1,0,0,0,14,2
427600.02,106737.0,0.0,0.0,427600.02,0,0,1,0,0,0,13,1
98242.45,0.0,0.0,970441.01,1068683.46,0,0,0,0,0,1,17,1
377861.19,0.0,0.0,4966035.82,5343897.01,0,0,1,0,0,0,12,2
154297.54,100412.0,254709.54,989029.87,834732.34,0,1,0,0,0,0,9,6
580056.51,349.0,580405.51,425005.63,0.0,0,1,0,0,0,0,10,1
24046.53,675157.91,699204.44,299695.33,275648.8,0,1,0,0,0,0,11,1
316136.26,1548102.41,1231966.15,0.0,216043.18,0,0,1,0,0,0,14,0
391438.36,454.0,0.0,453897.41,845335.78,0,0,1,0,0,0,19,6
342309.91,342309.91,0.0,0.0,0.0,1,0,0,0,0,1,22,1
39145.22,0.0,0.0,0.0,0.0,0,0,0,0,1,0,10,0
10857.87,100763.0,89905.13,0.0,0.0,0,0,0,0,1,0,22,0
252618.47,0.0,0.0,998319.6,1250938.07,0,0,1,0,0,0,12,0
171655.52,11881.0,0.0,745653.35,917308.87,0,0,0,0,0,1,13,3
14326.45,108.0,0.0,0.0,0.0,0,0,0,0,1,0,15,3
256890.85,0.0,0.0,638524.49,895415.34,0,0,1,0,0,0,19,2
17582.77,52358.0,34775.23,0.0,0.0,0,0,0,0,1,0,11,0
25696.22,679.0,0.0,0.0,0.0,0,0,0,0,1,0,15,0
265171.33,0.0,0.0,383966.77,649138.1,0,0,1,0,0,0,12,5
10563.72,0.0,0.0,0.0,0.0,0,0,0,0,1,0,14,0
240914.34,0.0,0.0,1353635.09,1594549.43,0,0,1,0,0,0,17,1
278889.89,46817.84,0.0,9732297.33,10011187.21,0,0,1,0,0,0,14,2
216006.72,0.0,0.0,648376.9,864383.62,0,0,1,0,0,0,13,0
13256.74,10531.36,0.0,0.0,0.0,0,0,0,0,1,0,19,2
19725.59,0.0,0.0,304917.43,324643.02,0,0,1,0,0,0,19,0
103884.48,7192025.85,7295910.34,611864.89,507980.4,0,1,0,0,0,0,17,0
472588.02,0.0,0.0,7184576.11,7657164.13,0,0,1,0,0,0,15,5
17444.82,0.0,0.0,0.0,0.0,0,0,0,0,1,0,14,3
117146.35,0.0,0.0,2886594.05,3003740.4,0,0,1,0,0,0,18,3
29844.84,6727891.27,6757736.11,31392.37,1547.53,0,1,0,0,0,0,23,2
2583719.27,25056.0,0.0,316105.81,2899825.08,0,0,0,0,0,1,10,5
109675.99,20746.0,0.0,379268.95,488944.94,0,0,1,0,0,0,20,3
28119.8,123580.0,95460.2,0.0,0.0,0,0,0,0,1,0,13,1
175936.46,0.0,0.0,1054606.59,1230543.05,0,0,1,0,0,0,20,5
410397.24,0.0,0.0,444346.73,854743.97,0,0,1,0,0,0,12,0
73336.89,64045.0,0.0,0.0,73336.89,0,0,1,0,0,0,21,5
283320.82,387187.76,670508.58,1258143.94,805081.38,0,1,0,0,0,0,10,6
1023189.9,1023189.9,0.0,66259.25,1089449.14,1,0,1,0,0,0,12,4
344391.52,105.0,0.0,2178517.06,2522908.59,0,0,1,0,0,0,9,1
118085.27,21540.0,0.0,258993.47,377078.74,0,0,1,0,0,0,13,6
75062.38,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,0
312698.46,11676.0,0.0,93410.1,406108.56,0,0,1,0,0,0,12,2
13099.38,38113.83,25014.45,0.0,0.0,0,0,0,0,1,0,14,3
128133.13,2000749.33,2128882.46,1754759.51,1626626.39,0,1,0,0,0,0,17,5
213624.78,4466.0,0.0,9679.47,223304.25,0,0,1,0,0,0,11,5
272329.88,5040239.19,5312569.07,1031243.4,758913.53,0,1,0,0,0,0,21,4
464825.16,379078.0,0.0,487776.85,830369.34,0,0,1,0,0,0,9,0
414741.35,1315.0,0.0,0.0,414741.35,0,0,1,0,0,0,12,0
76580.97,5700520.07,5777101.04,1184139.96,1107558.99,0,1,0,0,0,0,13,0
299872.43,1411092.81,1710965.24,5823465.43,5231894.87,0,1,0,0,0,0,16,1
305580.08,3186140.33,3491720.41,326023.43,20443.36,0,1,0,0,0,0,9,5
127708.03,92035.0,0.0,0.0,127708.03,0,0,1,0,0,0,19,6
35029.12,1353578.68,1388607.81,638578.82,467562.66,0,1,0,0,0,0,15,1
108128.57,5198701.13,5306829.7,381166.37,273037.8,0,1,0,0,0,0,14,2
24765.11,56686.6,31921.49,0.0,0.0,0,0,0,0,1,0,10,1
20100.94,0.0,0.0,0.0,0.0,0,0,0,0,1,0,20,5
13075.82,90193.17,77117.35,0.0,0.0,0,0,0,0,1,0,23,0
27560.01,57876.0,30315.99,0.0,0.0,0,0,0,0,1,0,10,2
1223362.63,0.0,0.0,5354040.3,6577402.93,0,0,0,0,0,1,14,4
346103.09,346103.09,0.0,577831.92,923935.01,1,0,1,0,0,0,4,1
58306.01,0.0,0.0,255336.28,313642.29,0,0,1,0,0,0,16,2
42680.78,0.0,0.0,2190593.8,2233274.58,0,0,1,0,0,0,16,6
367291.2,823796.01,456504.82,935540.88,1302832.07,0,0,1,0,0,0,9,0
502091.01,0.0,0.0,734427.89,1236518.9,0,0,0,0,0,1,19,0
23613.99,74764.73,51150.74,0.0,0.0,0,0,0,0,1,0,10,0
45381.14,170.0,45551.14,64171.82,18790.67,0,1,0,0,0,0,18,6
11189.14,127145.93,115956.79,0.0,0.0,0,0,0,0,1,0,7,0
72040.8,2535.0,0.0,0.0,0.0,0,0,0,0,1,0,12,3
48541.28,83264.71,34723.43,0.0,0.0,0,0,0,0,1,0,17,3
1798215.73,1798215.73,0.0,404840.02,2203055.75,1,0,1,0,0,0,16,3
690510.31,690510.31,0.0,53206.61,743716.92,1,0,1,0,0,0,13,3
148677.77,8812258.77,8960936.53,1594848.36,1446170.59,0,1,0,0,0,0,12,2
279259.99,10438381.8,10717641.78,8068775.8,7789515.81,0,1,0,0,0,0,11,1
3064396.6,0.0,0.0,3626145.66,6690542.26,0,0,0,0,0,1,19,4
94374.37,0.0,0.0,169855.31,264229.68,0,0,1,0,0,0,10,0
127091.24,6039.0,0.0,3662104.19,3789195.44,0,0,1,0,0,0,19,2
137101.82,6094271.12,6231372.94,212948.33,75846.5,0,1,0,0,0,0,19,0
45351.64,92317.0,137668.64,6128.42,0.0,0,1,0,0,0,0,14,0
138048.52,138048.52,0.0,0.0,138048.52,1,0,1,0,0,0,0,0
271001.69,0.0,0.0,707448.75,1147179.97,0,0,0,0,0,1,18,5
27611.94,1992644.61,2020256.55,1825578.41,1797966.48,0,1,0,0,0,0,12,2
46779.04,46779.04,0.0,0.0,46779.04,1,0,1,0,0,0,5,6
23158.33,15873976.18,15897134.51,95667.74,72509.42,0,1,0,0,0,0,18,1
56028.46,0.0,0.0,1211793.67,1267822.13,0,0,1,0,0,0,23,3
39946.73,359184.12,319237.4,684522.81,526848.99,0,0,1,0,0,0,16,5
74097.08,6528888.53,6602985.61,1253198.18,1377406.04,0,1,0,0,0,0,16,1
115330.25,10937734.75,11053065.0,11201825.7,10709587.38,0,1,0,0,0,0,11,0
210924.04,0.0,0.0,929402.37,1140326.41,0,0,1,0,0,0,13,4
152573.38,8671674.39,8824247.77,792453.82,639880.44,0,1,0,0,0,0,14,3
92103.44,0.0,0.0,118819.04,210922.48,0,0,1,0,0,0,13,1
158152.23,0.0,0.0,454428.83,612581.06,0,0,1,0,0,0,19,4
21743.12,0.0,0.0,16886688.03,17283257.06,0,0,1,0,0,0,12,3
12663.66,35678.01,23014.35,0.0,0.0,0,0,0,0,1,0,19,2
339576.67,0.0,0.0,3066828.9,3406405.57,0,0,0,0,0,1,12,6
139600.29,3537932.59,3677532.88,505583.81,365983.52,0,1,0,0,0,0,18,0
185391.82,185391.82,0.0,0.0,185391.82,1,0,1,0,0,0,21,6
46190.9,46190.9,0.0,0.0,0.0,1,0,0,0,0,1,6,5
304829.57,0.0,0.0,399248.44,704078.02,0,0,1,0,0,0,9,5
42360.36,0.0,0.0,244302.98,286663.34,0,0,1,0,0,0,19,6
16833.75,0.0,0.0,0.0,0.0,0,0,0,0,1,0,19,1
2118548.31,2118548.31,0.0,0.0,0.0,1,0,0,0,0,1,14,6
49561.6,4193215.38,4242776.98,1247932.73,1198371.13,0,1,0,0,0,0,11,0
219026.53,6572.0,0.0,0.0,219026.53,0,0,1,0,0,0,11,2
743206.92,0.0,0.0,787727.84,1530934.75,0,0,0,0,0,1,9,0
96702.9,83077.0,0.0,357207.28,453910.19,0,0,1,0,0,0,11,5
422604.45,0.0,0.0,534604.11,957208.56,0,0,1,0,0,0,16,0
1102951.39,1102951.39,0.0,0.0,0.0,1,0,0,0,0,1,9,2
185546.43,5554.0,0.0,0.0,185546.43,0,0,1,0,0,0,18,1
28729.82,49582.0,20852.18,0.0,0.0,0,0,0,0,1,0,19,2
1848199.45,1848199.45,0.0,1668360.97,3516560.42,1,0,1,0,0,0,7,5
393699.17,393699.17,0.0,46379.95,440079.12,1,0,1,0,0,0,13,4
144664.73,0.0,0.0,187467.3,332132.03,0,0,1,0,0,0,13,6
219083.41,0.0,0.0,960064.34,1179147.75,0,0,1,0,0,0,14,6
25977.72,42117.0,68094.72,20631472.54,20605494.81,0,1,0,0,0,0,17,0
25103.59,0.0,0.0,4381405.11,4406508.7,0,0,1,0,0,0,14,5
259726.55,6361049.0,6620775.54,462298.52,202571.97,0,1,0,0,0,0,11,6
33057.23,25029.0,0.0,0.0,33057.23,0,0,1,0,0,0,11,1
122112.96,51757.18,0.0,188363.01,310475.97,0,0,1,0,0,0,19,4
27410.91,0.0,0.0,0.0,0.0,0,0,0,0,1,0,11,6
52508.44,7097733.53,7150241.97,3982992.61,3930484.17,0,1,0,0,0,0,11,6
12398.93,5618.0,0.0,0.0,0.0,0,0,0,0,1,0,16,5
120474.69,460399.13,580873.82,257329.0,136854.31,0,1,0,0,0,0,19,6
306644.72,15608.0,0.0,4349310.62,4655955.33,0,0,1,0,0,0,17,5
12883.33,230.0,0.0,0.0,12883.33,0,0,1,0,0,0,18,0
68812.19,0.0,0.0,278548.05,347360.24,0,0,1,0,0,0,17,5
16586.57,145497.6,128911.02,0.0,0.0,0,0,0,0,1,0,9,2
142079.87,115095.5,0.0,36806.0,785563.41,0,0,0,0,0,1,12,0
207097.39,0.0,0.0,301352.0,96470.88,0,0,1,0,0,0,10,1
340040.72,151634.0,0.0,1700.0,0.0,0,0,1,0,0,0,19,1
19942.42,0.0,0.0,0.0,0.0,0,0,0,0,1,0,14,1
209668.0,3985.0,0.0,828966.12,1038634.12,0,0,1,0,0,0,17,2
479939.32,20561.18,0.0,481695.41,961634.73,0,0,1,0,0,0,11,0
1381513.27,1381513.27,0.0,528616.61,1910129.88,1,0,1,0,0,0,11,6
12467.37,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,5
494706.9,0.0,0.0,1640609.72,2135316.62,0,0,1,0,0,0,19,2
12090.9,151201.86,139110.96,0.0,0.0,0,0,0,0,1,0,12,4
95377.77,40673.0,0.0,0.0,95377.77,0,0,1,0,0,0,20,4
386903.52,0.0,0.0,1006591.77,1393495.29,0,0,1,0,0,0,14,6
161051.52,0.0,0.0,1300146.3,1455341.98,0,0,1,0,0,0,17,0
70130.68,1016251.69,1086382.37,10849906.54,10779775.86,0,1,0,0,0,0,23,0
16234.01,110800.0,94565.99,0.0,0.0,0,0,0,0,1,0,13,1
501425.84,501425.84,0.0,0.0,501425.84,1,0,1,0,0,0,4,2
68644.27,452809.0,521453.27,72133.29,3489.03,0,1,0,0,0,0,11,0
85914.1,815.0,86729.1,0.0,0.0,0,1,0,0,0,0,10,3
131965.7,61544.0,0.0,981551.29,1113516.99,0,0,1,0,0,0,13,1
177737.66,67107.0,0.0,1022900.52,1200638.18,0,0,1,0,0,0,12,1
95565.5,0.0,0.0,2162738.42,2258303.92,0,0,1,0,0,0,18,0
20556.38,0.0,0.0,150918.19,171474.57,0,0,1,0,0,0,20,2
234910.99,31379.0,266289.99,1775547.6,1540636.61,0,1,0,0,0,0,18,0
4481768.26,4481768.26,0.0,345600.94,4827369.2,1,0,1,0,0,0,17,2
30276.72,0.0,0.0,0.0,0.0,0,0,0,0,1,0,19,1
1330802.24,1330802.24,0.0,0.0,0.0,1,0,0,0,0,1,19,1
118776.48,20511659.75,20630436.24,196223.45,77446.97,0,1,0,0,0,0,11,6
3284197.88,3284197.88,0.0,0.0,0.0,1,0,0,0,0,1,2,3
36046.34,0.0,0.0,5704915.69,5740962.03,0,0,1,0,0,0,19,4
56473.06,0.0,0.0,434145.0,490618.06,0,0,1,0,0,0,15,5
326135.95,19688577.87,20014713.82,2830106.16,2503970.21,0,1,0,0,0,0,13,5
38808.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,17,5
113336.41,113336.41,0.0,0.0,0.0,1,0,0,0,0,1,18,6
73425.29,3683753.72,3757179.01,11341758.95,11268333.67,0,1,0,0,0,0,11,4
73847.86,39256.0,0.0,760.0,74607.86,0,0,1,0,0,0,11,5
37434.0,63318.0,100752.0,1065597.86,1028163.86,0,1,0,0,0,0,21,0
11593.67,0.0,0.0,0.0,0.0,0,0,0,0,1,0,14,0
325716.54,106176.73,0.0,1576900.75,1865299.69,0,0,1,0,0,0,11,0
63537.17,1731488.18,1795025.35,141315.3,77778.13,0,1,0,0,0,0,20,1
194521.28,194521.28,0.0,7203373.74,7397895.02,1,0,1,0,0,0,19,2
30618.44,149844.0,119225.56,120243.95,150862.39,0,0,1,0,0,0,19,1
4198650.82,79.0,0.0,760798.21,4835290.19,0,0,0,0,0,1,12,5
237114.92,262.0,0.0,0.0,237114.92,0,0,1,0,0,0,21,3
131598.88,0.0,0.0,1008602.7,1140201.58,0,0,1,0,0,0,11,1
18751.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0,12,0
111664.79,89814.0,0.0,850208.95,961873.75,0,0,1,0,0,0,16,5
337355.15,0.0,0.0,1001771.93,1339127.08,0,0,0,0,0,1,14,1
159720.25,201649.0,41928.75,0.0,159720.25,0,0,1,0,0,0,20,3
44640.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0,9,0
283972.41,149923.0,0.0,0.0,438280.5,0,0,0,0,0,1,13,6
15293.03,219994.39,204701.36,0.0,0.0,0,0,0,0,1,0,18,2
100145.68,0.0,0.0,141095.55,241241.23,0,0,0,0,0,1,14,6
1825908.12,1825908.12,0.0,0.0,0.0,1,0,0,0,0,1,4,6
186197.75,67889.87,0.0,845203.86,1031401.61,0,0,1,0,0,0,22,0
449282.26,20377.0,0.0,128711.74,577994.0,0,0,0,0,0,1,21,2
121187.27,2690737.91,2811925.18,613917.42,366232.9,0,1,0,0,0,0,11,2
238072.83,206651.0,0.0,344512.41,582585.25,0,0,1,0,0,0,10,6
86426.32,342929.74,256503.43,2073811.14,2160237.46,0,0,1,0,0,0,21,3
84648.2,0.0,0.0,3806046.9,3890695.1,0,0,1,0,0,0,14,2
193834.39,177.0,0.0,1362885.95,1556720.34,0,0,1,0,0,0,16,1
99118.16,365112.38,265994.22,266949.83,366067.99,0,0,1,0,0,0,12,1
68322.24,0.0,0.0,0.0,0.0,0,0,0,0,1,0,14,0
30653.31,98480.54,129133.85,541681.12,511027.81,0,1,0,0,0,0,14,2
1160652.82,1160652.82,0.0,249210.51,1409863.33,1,0,1,0,0,0,5,6
43613.51,169.0,0.0,55372.61,98986.12,0,0,1,0,0,0,16,1
341820.58,40304.0,0.0,226351.89,568172.47,0,0,0,0,0,1,19,3
220502.52,58197.21,278699.73,2548478.85,2327976.33,0,1,0,0,0,0,12,6
114627.08,114627.08,0.0,0.0,114627.08,1,0,1,0,0,0,6,6
423573.2,0.0,0.0,608101.67,1031674.87,0,0,0,0,0,1,16,6
60330.07,486448.0,426117.93,710672.07,771002.14,0,0,1,0,0,0,15,3
2451423.58,2451423.58,0.0,0.0,0.0,1,0,0,0,0,1,2,3
103051.44,0.0,0.0,158992.21,262043.65,0,0,1,0,0,0,8,0
144054.53,0.0,0.0,1629831.94,1773886.47,0,0,1,0,0,0,22,3
15617.21,29934.0,14316.79,0.0,0.0,0,0,0,0,1,0,19,5
14186.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0,10,4
42212.57,0.0,0.0,249333.48,448339.75,0,0,1,0,0,0,14,0
97131.38,0.0,0.0,4488149.36,4585280.74,0,0,1,0,0,0,18,5
208305.52,34645.0,0.0,0.0,208305.52,0,0,1,0,0,0,12,1
22652.77,6584424.41,6607077.18,538704.1,516051.32,0,1,0,0,0,0,14,0
305734.75,7434898.95,7740633.71,1860508.28,1554773.53,0,1,0,0,0,0,10,3
309368.16,28008.0,0.0,0.0,309368.16,0,0,1,0,0,0,11,6
10221.0,100984.0,111205.0,1507843.14,1497622.15,0,1,0,0,0,0,12,2
34815.39,0.0,0.0,0.0,0.0,0,0,0,0,1,0,17,5
303843.76,240.0,0.0,2609555.4,2913399.16,0,0,1,0,0,0,19,2
16133.85,1115907.68,1132041.53,57900.44,41766.59,0,1,0,0,0,0,11,5
13015.03,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,2
137104.27,398282.23,261177.96,0.0,137104.27,0,0,1,0,0,0,19,1
214059.82,49586.0,0.0,836964.6,1051024.42,0,0,1,0,0,0,14,0
10389.45,89104.0,78714.55,0.0,0.0,0,0,0,0,1,0,14,5
592485.16,0.0,0.0,6895145.17,7487630.34,0,0,1,0,0,0,18,6
2322909.69,2322909.69,0.0,0.0,0.0,1,0,0,0,0,1,18,2
296212.67,296212.67,0.0,88494.23,384706.9,1,0,1,0,0,0,9,4
83763.13,7829840.71,7913603.84,509964.11,426200.98,0,1,0,0,0,0,19,6
268608.26,0.0,0.0,893850.33,1162458.59,0,0,1,0,0,0,17,4
27316.36,0.0,0.0,747811.37,1097768.87,0,0,1,0,0,0,14,5
275114.81,817222.69,1092337.5,2047385.74,1772270.92,0,1,0,0,0,0,19,1
36190.34,418.0,0.0,0.0,0.0,0,0,0,0,1,0,16,0
249365.63,249365.63,0.0,0.0,0.0,1,0,0,0,0,1,12,2
397530.41,378.0,397908.41,637343.06,239812.65,0,1,0,0,0,0,18,0
11509.77,0.0,0.0,0.0,0.0,0,0,0,0,1,0,19,1
30125.49,3154.0,0.0,0.0,0.0,0,0,0,0,1,0,12,1
326490.44,56710.0,0.0,825315.92,1151806.36,0,0,1,0,0,0,17,1
90647.1,0.0,0.0,306979.62,397626.72,0,0,1,0,0,0,22,1
532598.67,0.0,0.0,2232900.05,2765498.72,0,0,0,0,0,1,22,5
320236.97,104219.77,0.0,574744.5,894981.48,0,0,1,0,0,0,13,0
23085.61,150127.0,127041.39,211296.03,234381.63,0,0,1,0,0,0,19,6
45119.0,1637966.7,1683085.69,260272.19,215153.19,0,1,0,0,0,0,19,1
21902.24,32169.0,10266.76,0.0,0.0,0,0,0,0,1,0,13,1
566830.08,3130.82,0.0,1489605.8,2056435.88,0,0,0,0,0,1,18,1
11575.41,183124.2,171548.79,0.0,0.0,0,0,0,0,1,0,17,0
76747.56,2497292.68,2574040.24,2177821.84,2101074.28,0,1,0,0,0,0,10,3
30166.24,21227.0,0.0,0.0,0.0,0,0,0,0,1,0,12,3
180543.86,6513.0,187056.86,124342.92,0.0,0,1,0,0,0,0,11,4
158670.14,7260007.41,7418677.55,3446339.58,3287669.44,0,1,0,0,0,0,15,2
166722.59,6029210.91,6195933.51,817569.74,650847.15,0,1,0,0,0,0,14,0
257619.2,9080244.19,9337863.38,740600.66,482981.46,0,1,0,0,0,0,2,0
114536.11,0.0,0.0,527373.77,641909.88,0,0,1,0,0,0,15,3
498183.25,498183.25,0.0,0.0,0.0,1,0,0,0,0,1,14,3
27696.18,16336484.11,16364180.28,995318.5,967622.33,0,1,0,0,0,0,16,6
166891.51,166891.51,0.0,0.0,0.0,1,0,0,0,0,1,18,0
249913.69,0.0,0.0,5142524.9,5464025.64,0,0,1,0,0,0,19,6
465126.9,0.0,465126.9,502964.37,37837.47,0,1,0,0,0,0,11,5
96556.17,11073.0,0.0,0.0,96556.17,0,0,1,0,0,0,20,1
196323.1,0.0,0.0,2498024.99,2694348.09,0,0,1,0,0,0,18,1
446949.33,45366.32,0.0,959065.23,1576811.72,0,0,1,0,0,0,10,5
349905.45,0.0,0.0,1335882.8,1685788.26,0,0,1,0,0,0,20,2
19468.07,167201.78,147733.71,0.0,0.0,0,0,0,0,1,0,9,0
243964.15,16461.0,0.0,216739.84,460703.99,0,0,1,0,0,0,17,5
136910.43,3903114.89,4040025.32,243357.07,106446.64,0,1,0,0,0,0,13,2
1170282.92,1170282.92,0.0,0.0,0.0,1,0,0,0,0,1,3,2
50539.22,2007.0,52546.22,1564235.09,1513695.88,0,1,0,0,0,0,16,1
30880.39,208467.97,177587.58,0.0,0.0,0,0,0,0,1,0,17,5
88768.01,101986.0,13217.99,0.0,88768.01,0,0,1,0,0,0,9,1
26070.55,3054.0,0.0,0.0,0.0,0,0,0,0,1,0,11,2
18239.12,72278.5,54039.38,0.0,0.0,0,0,0,0,1,0,20,6
16238.27,7421.0,0.0,0.0,0.0,0,0,0,0,1,0,18,1
15383.08,169423.63,154040.55,0.0,0.0,0,0,0,0,1,0,20,6
38088.69,191720.94,153632.25,0.0,0.0,0,0,0,0,1,0,10,2
1762680.47,1762680.47,0.0,0.0,0.0,1,0,0,0,0,1,8,4
28479.15,0.0,0.0,470503.11,498982.25,0,0,1,0,0,0,14,2
235989.28,14311862.24,14547851.52,3451424.34,3215435.07,0,1,0,0,0,0,13,4
13469.12,20566.0,7096.88,0.0,0.0,0,0,0,0,1,0,9,0
682309.83,682309.83,0.0,75517.04,757826.87,1,0,1,0,0,0,11,6
355324.62,0.0,0.0,717533.8,985979.35,0,0,1,0,0,0,11,0
93416.31,10943413.78,11036830.09,2687258.38,2593842.07,0,1,0,0,0,0,9,1
187036.21,19418446.5,19605482.71,673784.24,486748.03,0,1,0,0,0,0,18,2
250856.58,5978261.16,6229117.74,675127.19,424270.61,0,1,0,0,0,0,13,1
323934.2,1053.0,0.0,2170810.14,2494744.34,0,0,1,0,0,0,15,1
11806.55,4760.0,0.0,0.0,0.0,0,0,0,0,1,0,19,1
313016.62,0.0,0.0,448923.99,761940.6,0,0,1,0,0,0,10,1
128837.5,0.0,0.0,5083568.38,5212405.88,0,0,1,0,0,0,13,2
171423.02,7317797.88,7489220.89,278218.8,106795.78,0,1,0,0,0,0,15,0
243322.16,1485537.4,1728859.56,1969034.39,1725712.23,0,1,0,0,0,0,14,1
144010.77,2263.0,146273.77,0.0,0.0,0,1,0,0,0,0,19,3
52655.03,28095.0,0.0,185397.13,238052.16,0,0,1,0,0,0,20,5
26935.21,1475.0,0.0,0.0,0.0,0,0,0,0,1,0,9,2
94661.16,0.0,0.0,235072.61,329733.78,0,0,1,0,0,0,19,6
94577.75,5432.0,0.0,1296291.96,1389625.9,0,0,1,0,0,0,21,0
55489.41,0.0,0.0,1791529.86,1847019.27,0,0,1,0,0,0,18,2
20827.73,436317.02,415489.28,0.0,0.0,0,0,0,0,1,0,16,2
261794.1,0.0,0.0,3981431.36,4243225.45,0,0,1,0,0,0,19,5
16409.17,265451.58,249042.41,0.0,0.0,0,0,0,0,1,0,12,5
50352.94,99607.0,49254.06,471211.24,521564.18,0,0,1,0,0,0,21,5
363559.06,0.0,0.0,675725.73,1039284.79,0,0,0,0,0,1,18,6
1777674.32,1777674.32,0.0,0.0,0.0,1,0,0,0,0,1,3,0
235989.61,0.0,0.0,9299607.93,9535597.54,0,0,1,0,0,0,14,0
2540410.33,2540410.33,0.0,0.0,2301330.2,1,0,1,0,0,0,11,5
170848.93,10656.0,181504.93,0.0,0.0,0,1,0,0,0,0,20,1
15173.97,55190.0,40016.03,0.0,0.0,0,0,0,0,1,0,0,3
19409.68,62728.0,43318.32,40615.76,60025.44,0,0,1,0,0,0,17,0
275360.91,36844.0,0.0,0.0,275360.91,0,0,1,0,0,0,14,2
104814.15,222980.0,327794.15,209448.24,104634.09,0,1,0,0,0,0,16,3
126318.79,3653795.99,3780114.79,672403.13,538894.01,0,1,0,0,0,0,12,0
32521.24,32521.24,0.0,327985.18,360506.42,1,0,1,0,0,0,16,2
166324.91,3941284.03,4107608.93,2575589.81,2409264.9,0,1,0,0,0,0,14,6
1206365.57,66050.0,0.0,0.0,1206365.57,0,0,0,0,0,1,14,5
65297.84,0.0,0.0,1456378.35,1521676.19,0,0,1,0,0,0,22,4
85113.85,85113.85,0.0,0.0,0.0,1,0,0,0,0,1,2,1
13494.83,3521255.55,3534750.38,214344.17,200849.34,0,1,0,0,0,0,14,6
158923.43,45044.0,0.0,0.0,158923.43,0,0,1,0,0,0,19,2
220298.23,0.0,0.0,1165445.09,1693121.04,0,0,1,0,0,0,18,0
33985.61,0.0,0.0,124042.91,6192.55,0,0,1,0,0,0,5,0
96781.84,0.0,0.0,138559.15,235340.99,0,0,1,0,0,0,16,0
44876.99,0.0,0.0,876843.04,921720.03,0,0,1,0,0,0,14,1
20249.91,424.0,0.0,811929.42,832179.32,0,0,1,0,0,0,20,2
145643.15,2762809.85,2908453.0,338987.51,193344.36,0,1,0,0,0,0,13,5
249984.75,249984.75,0.0,0.0,249984.75,1,0,1,0,0,0,13,2
415518.26,0.0,0.0,923902.34,1339420.6,0,0,1,0,0,0,21,1
63928.73,7623641.9,7687570.62,89082.42,25153.7,0,1,0,0,0,0,14,5
215113.76,904320.66,1119434.42,1021643.13,806529.37,0,1,0,0,0,0,17,6
272038.88,1166792.15,1438831.03,2070429.75,1798390.87,0,1,0,0,0,0,21,0
531882.83,3023711.55,3555594.39,1790529.07,1258646.24,0,1,0,0,0,0,9,2
13261.82,0.0,0.0,0.0,0.0,0,0,0,0,1,0,14,0
12100.55,299201.29,287100.75,0.0,0.0,0,0,0,0,1,0,17,5
78783.85,1772057.0,1850840.85,609317.68,530533.83,0,1,0,0,0,0,10,0
39603.18,388006.17,427609.34,3810792.29,3771189.11,0,1,0,0,0,0,16,1
84823.11,0.0,0.0,737005.27,821828.39,0,0,1,0,0,0,13,3
37138.41,16279.0,53417.41,66125.94,28987.53,0,1,0,0,0,0,12,2
258001.72,5820289.19,6078290.91,485139.38,227137.66,0,1,0,0,0,0,18,1
240383.51,11290.0,0.0,0.0,240383.51,0,0,0,0,0,1,14,1
232869.05,265546.07,32677.02,1798719.92,1691478.9,0,0,1,0,0,0,9,2
126108.18,0.0,0.0,1383773.29,1509881.47,0,0,1,0,0,0,11,0
15438.33,1023760.9,1008322.57,0.0,0.0,0,0,0,0,1,0,13,5
18680.6,19929.0,1248.4,0.0,0.0,0,0,0,0,1,0,13,0
544798.11,0.0,0.0,670300.99,1215099.1,0,0,1,0,0,0,18,0
559317.69,6072.0,0.0,0.0,559317.69,0,0,0,0,0,1,16,6
340346.87,0.0,0.0,413958.87,754305.74,0,0,0,0,0,1,17,2
189811.87,21668130.26,21857942.14,2725763.98,2535952.1,0,1,0,0,0,0,10,5
403615.85,0.0,0.0,1215643.48,1619259.32,0,0,1,0,0,0,15,1
960196.16,960196.16,0.0,0.0,0.0,1,0,0,0,0,1,4,2
247751.31,5918.0,253669.31,2156974.51,2102322.78,0,1,0,0,0,0,19,0
492822.02,19982.0,0.0,104894.94,597716.96,0,0,1,0,0,0,12,1
121262.06,0.0,0.0,2857117.55,2978379.62,0,0,1,0,0,0,10,1
29045.76,0.0,0.0,0.0,0.0,0,0,0,0,1,0,22,2
